SKU,NAME,PO#1,Quantity Ordered1,Shipping Date1,ETA ATL1,PO#2,Quantity Ordered2,Shipping Date2,ETA ATL2,PO#3,Quantity Ordered3,Shipping Date3,ETA ATL3,PO#4,Quantity Ordered4,Shipping Date4,ETA ATL4
70001,,,,,,,,,,,,,,,,,
CONTINUOUS LOOP CORD,Continuous Loop Cord Mechanism,,,,,,,,,,,,,,,,
HOOKS,Hooks for Drapes,,,,,,,,,,,,,,,,
TEST  BEDDING,,,,,,,,,,,,,,,,,
RR00- MISC,Rollar Shade,,,,,,,,,,,,,,,,
PTFFLK-C23B-SW,Filigree Pearl Flocked Faux Silk Swatch,,,,,,,,,,,,,,,,
PTS-SLK33-SW,Sutton Faux Silk Plaid Swatch,,,,,,,,,,,,,,,,
PTS-SLK37-84,Eaton Luxury Faux Silk Stripe Curtain,PO20053,68,,12/22/2017,,,,,,,,,,,,
PTS-SLK37-96,Eaton Luxury Faux Silk Stripe Curtain,PO20053,90,,12/22/2017,,,,,,,,,,,,
PTS-SLK37-108,Eaton Luxury Faux Silk Stripe Curtain,PO20053,90,,12/22/2017,,,,,,,,,,,,
PTS-SLK37-120,Eaton Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK37-SW,Eaton Luxury Faux Silk Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK38-84,Cardiff Luxury Faux Silk Stripe Curtain,PO20053,70,,12/22/2017,,,,,,,,,,,,
PTS-SLK38-96,Cardiff Luxury Faux Silk Stripe Curtain,PO20053,100,,12/22/2017,,,,,,,,,,,,
PTS-SLK38-108,Cardiff Luxury Faux Silk Stripe Curtain,PO20053,98,,12/22/2017,,,,,,,,,,,,
PTS-SLK38-120,Cardiff Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK38-SW,Cardiff Luxury Faux Silk Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK42012-84,Dorset Luxury Faux Silk Stripe Curtain,PO20053,62,,12/22/2017,,,,,,,,,,,,
PTS-SLK42012-96,Dorset Luxury Faux Silk Stripe Curtain,PO20053,82,,12/22/2017,,,,,,,,,,,,
PTS-SLK42012-108,Dorset Luxury Faux Silk Stripe Curtain,PO20053,80,,12/22/2017,,,,,,,,,,,,
PTS-SLK42012-120,Dorset Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK42012-SW,Dorset Luxury Faux Silk Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK514-84,Hampshire Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK514-96,Hampshire Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK514-108,Hampshire Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK514-120,Hampshire Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK514-SW,Hampshire Luxury Faux Silk Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK52012-84,Mirage Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK52012-96,Mirage Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK52012-108,Mirage Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK52012-120,Mirage Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK52012-SW,Mirage Faux Silk Taffeta Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK702A-84,Riviera Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK702A-96,Riviera Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK702A-108,Riviera Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK702A-120,Riviera Faux Silk Taffeta Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK702A-SW,Riviera Faux Silk Taffeta Stripe Swatch,,,,,,,,,,,,,,,,
PTS-SLK940-84,Norfolk Luxury Faux Silk Stripe Curtain,PO20053,64,,12/22/2017,,,,,,,,,,,,
PTS-SLK940-96,Norfolk Luxury Faux Silk Stripe Curtain,PO20053,82,,12/22/2017,,,,,,,,,,,,
PTS-SLK940-108,Norfolk Luxury Faux Silk Stripe Curtain,PO20053,82,,12/22/2017,,,,,,,,,,,,
PTS-SLK940-120,Norfolk Luxury Faux Silk Stripe Curtain,,,,,,,,,,,,,,,,
PTS-SLK940-SW,Norfolk Luxury Faux Silk Stripe Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20131A-84,Florentina White Embroidered Sheer Curtain,PO19295,280,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131A-96,Florentina White Embroidered Sheer Curtain,PO19295,120,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131A-108,Florentina White Embroidered Sheer Curtain,PO19295,100,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131A-120,Florentina White Embroidered Sheer Curtain,PO19295,80,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131A-SW,Florentina White Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20131B-84,Florentina Silver Embroidered Sheer Curtain,PO19295,160,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131B-96,Florentina Silver Embroidered Sheer Curtain,PO19295,150,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131B-108,Florentina Silver Embroidered Sheer Curtain,PO19295,110,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131B-120,Florentina Silver Embroidered Sheer Curtain,PO19295,66,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMB20131B-SW,Florentina Silver Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20132A-84,Vita Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132A-96,Vita Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132A-108,Vita Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132A-120,Vita Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132A-SW,Vita Taupe Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20132B-84,Vita Off White Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132B-96,Vita Off White Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132B-108,Vita Off White Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132B-120,Vita Off White Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20132B-SW,Vita Off White Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20133A-84,Contessa Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133A-96,Contessa Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133A-108,Contessa Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133A-120,Contessa Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133A-SW,Contessa Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20133B-84,Contessa Creme Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133B-96,Contessa Creme Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133B-108,Contessa Creme Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133B-120,Contessa Creme Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20133B-SW,Contessa Creme Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20135-84,Bella Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20135-96,Bella Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20135-108,Bella Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20135-120,Bella Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20135-SW,Bella Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20136-84,Alegra Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20136-96,Alegra Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20136-108,Alegra Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20136-120,Alegra Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20136-SW,Alegra Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20137-84,Esparanza Copper Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20137-96,Esparanza Copper Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20137-108,Esparanza Copper Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20137-120,Esparanza Copper Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20137-SW,Esparanza Copper Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMB20138-84,Gia Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20138-96,Gia Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20138-108,Gia Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20138-120,Gia Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMB20138-SW,Gia Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMBOCS3231-84,Camille Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3231-96,Camille Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3231-108,Camille Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3231-SW,Camille Taupe Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMBOCS3293-84,Juliette Ivory Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3293-96,Juliette Ivory Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3293-108,Juliette Ivory Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS3293-SW,Juliette Ivory Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMBOCS3595-84,Cleopatra Gold Embroidered Sheer Curtain,PO19295,150,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMBOCS3595-96,Cleopatra Gold Embroidered Sheer Curtain,PO19295,175,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMBOCS3595-108,Cleopatra Gold Embroidered Sheer Curtain,PO19295,150,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMBOCS3595-120,Cleopatra Gold Embroidered Sheer Curtain,PO19295,100,8/4/2017,9/19/2017,,,,,,,,,,,,
SHCH-EMBOCS3595-SW,Cleopatra Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-EMBOCS4084-84,Lunetta Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS4084-96,Lunetta Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS4084-108,Lunetta Taupe Gold Embroidered Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-EMBOCS4084-SW,Lunetta Taupe Gold Embroidered Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66046-84,Cayman Stone Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66046-96,Cayman Stone Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66046-108,Cayman Stone Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66046-SW,Cayman Stone Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66047-84,Cayman Natural Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66047-96,Cayman Natural Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66047-108,Cayman Natural Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66047-SW,Cayman Natural Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66083-84,Aruba White Striped Linen Sheer Curtain,PO19524,132,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66083-96,Aruba White Striped Linen Sheer Curtain,PO19524,132,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66083-108,Aruba White Striped Linen Sheer Curtain,PO19524,132,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66083-SW,Aruba White Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66085-84,Aruba Gold Striped Linen Sheer Curtain,PO19296,100,8/10/2017,9/22/2017,PO19524,90,8/30/2017,10/16/2017,,,,,,,,
SHCH-HC66085-96,Aruba Gold Striped Linen Sheer Curtain,PO19296,240,8/10/2017,9/22/2017,PO19524,132,8/30/2017,10/16/2017,,,,,,,,
SHCH-HC66085-108,Aruba Gold Striped Linen Sheer Curtain,PO19296,198,8/10/2017,9/22/2017,PO19524,165,8/30/2017,10/16/2017,,,,,,,,
SHCH-HC66085-SW,Aruba Gold Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66086-84,Antigua Off White Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66086-96,Antigua Off White Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66086-108,Antigua Off White Striped Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-HC66086-SW,Antigua Off White Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-HC66088-84,Antigua Gold Striped Linen Sheer Curtain,PO19524,114,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66088-96,Antigua Gold Striped Linen Sheer Curtain,PO19524,125,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66088-108,Antigua Gold Striped Linen Sheer Curtain,PO19524,114,8/30/2017,10/16/2017,,,,,,,,,,,,
SHCH-HC66088-SW,Antigua Gold Striped Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH1211-84,Antoinette White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1211-96,Antoinette White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1211-108,Antoinette White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1211-SW,Antoinette White Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH1222-84,Agatha Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1222-96,Agatha Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1222-108,Agatha Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH1222-SW,Agatha Taupe Gray Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH130-84,Piera Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH130-96,Piera Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH130-108,Piera Taupe Gray Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH130-SW,Piera Taupe Gray Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH14081-84,Zara White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14081-96,Zara White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14081-108,Zara White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14081-120,Zara White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14081-SW,Zara White Designer Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH14082-84,Venus White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14082-96,Venus White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14082-108,Venus White Designer Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH14082-SW,Venus White Designer Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH159-84,Palazzo White Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH159-96,Palazzo White Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH159-108,Palazzo White Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH159-SW,Palazzo White Banded Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH20132-84,Sabrina Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20132-96,Sabrina Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20132-108,Sabrina Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20132-SW,Sabrina Taupe Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH20133-84,Florina White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20133-96,Florina White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20133-108,Florina White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20133-SW,Florina White Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH20134-84,Loretta Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20134-96,Loretta Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20134-108,Loretta Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20134-SW,Loretta Taupe Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH20135-84,Francesca Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20135-96,Francesca Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20135-108,Francesca Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20135-SW,Francesca Taupe Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH20136-84,Margo Ivory Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20136-96,Margo Ivory Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20136-108,Margo Ivory Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH20136-SW,Margo Ivory Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH94A-84,Palazzo Gold Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH94A-96,Palazzo Gold Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH94A-108,Palazzo Gold Banded Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH94A-SW,Palazzo Gold Banded Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH96-84,Alesandra Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH96-96,Alesandra Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH96-108,Alesandra Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH96-SW,Alesandra Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LH97-84,Marietta White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH97-96,Marietta White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH97-108,Marietta White Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LH97-SW,Marietta White Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-LHOCS333-84,Zara Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LHOCS333-96,Zara Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LHOCS333-108,Zara Taupe Patterned Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-LHOCS333-SW,Zara Taupe Patterned Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-OCS16071-84,Cloudburst Grey Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16071-96,Cloudburst Grey Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16071-108,Cloudburst Grey Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16071-120,Cloudburst Grey Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16071-SW,Cloudburst Grey Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16072-84,Antique Bronze Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16072-96,Antique Bronze Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16072-108,Antique Bronze Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16072-120,Antique Bronze Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS16072-SW,Antique Bronze Organza Horizontal Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173A-84,Burnished Gold Organza Vertical Stripe,PO20101,90,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173A-96,Burnished Gold Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173A-108,Burnished Gold Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173A-120,Burnished Gold Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173A-SW,Burnished Gold Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173B-84,Laquered Silver & White Organza Vertical Stripe,PO20101,90,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173B-96,Laquered Silver & White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173B-108,Laquered Silver & White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173B-120,Laquered Silver & White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173B-SW,Laquered Silver & White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173C-84,Gloss White Organza Vertical Stripe,PO20101,90,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173C-96,Gloss White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173C-108,Gloss White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173C-120,Gloss White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173C-SW,Gloss White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173D-84,Buffed Black & White Organza Vertical Stripe,PO20101,90,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173D-96,Buffed Black & White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173D-108,Buffed Black & White Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173D-120,Buffed Black & White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173D-SW,Buffed Black & White Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173E-84,Polished Silver & Black Organza Vertical Stripe,PO20101,90,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173E-96,Polished Silver & Black Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173E-108,Polished Silver & Black Organza Vertical Stripe,PO20101,130,,12/29/2017,,,,,,,,,,,,
SHCH-OCS173E-120,Polished Silver & Black Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-OCS173E-SW,Polished Silver & Black Organza Vertical Stripe,,,,,,,,,,,,,,,,
SHCH-ORE28822-84,Saida Natural Embroidered Faux Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-ORE28822-96,Saida Natural Embroidered Faux Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-ORE28822-108,Saida Natural Embroidered Faux Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-ORE28822-120,Saida Natural Embroidered Faux Linen Sheer Curtain,,,,,,,,,,,,,,,,
SHCH-ORE28822-SW,Saida Natural Embroidered Faux Linen Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-ORE28823-84,Saida Chocolate Embroidered Faux Linen,,,,,,,,,,,,,,,,
SHCH-ORE28823-96,Saida Chocolate Embroidered Faux Linen,,,,,,,,,,,,,,,,
SHCH-ORE28823-108,Saida Chocolate Embroidered Faux Linen,,,,,,,,,,,,,,,,
SHCH-ORE28823-120,Saida Chocolate Embroidered Faux Linen,,,,,,,,,,,,,,,,
SHCH-ORE28823-SW,Saida Chocolate Embroidered Faux Linen,,,,,,,,,,,,,,,,
SHCH-ORG1-84-PR,Pair (2 Panels) White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG1-96-PR,Pair (2 Panels) White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG1-108-PR,Pair (2 Panels) White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG1-120-PR,Pair (2 Panels) White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG1-SW,White Solid Faux Organza Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-ORG2-84-PR,Pair (2 Panels) Off White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG2-96-PR,Pair (2 Panels) Off White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG2-108-PR,Pair (2 Panels) Off White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG2-120-PR,Pair (2 Panels) Off White Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG2-SW,Off White Solid Faux Organza Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-ORG6-84-PR,Pair (2 Panels) Gold Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG6-96-PR,Pair (2 Panels) Gold Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG6-108-PR,Pair (2 Panels) Gold Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG6-120-PR,Pair (2 Panels) Gold Solid Faux Organza,,,,,,,,,,,,,,,,
SHCH-ORG6-SW,Gold Solid Faux Organza Sheer Swatch,,,,,,,,,,,,,,,,
SHCH-OUR1921ASH-84,Signature Havannah Ash Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1921ASH-96,Signature Havannah Ash Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1921ASH-108,Signature Havannah Ash Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1921ASH-SW,Signature Havannah Ash Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1922COC-84,Signature Havannah Cocoa Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1922COC-96,Signature Havannah Cocoa Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1922COC-108,Signature Havannah Cocoa Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1922COC-SW,Signature Havannah Cocoa Striped Linen & Voile,,,,,,,,,,,,,,,,
SHCH-OUR1923NAT-84,Signature Havannah Natural Striped Linen & Voile,,,,,,,,,,,,,,,,
