SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight,Discontinue
SS-SMB19-96-RU,"279.0000","279.0000","2","5.00","No"
SS-SMB19-CUS,"0.0000","0.0000","5","2.40","No"
SS-SMB19-FB,"45.0000","45.0000","7","1.00","No"
SS-SMB19-RU,"259.0000","0.0000","0","5.00","No"
SS-SMB19-RU-CUS,"0.0000","0.0000","5","2.40","No"
SS-SMB19-SW,"0.6000","0.0000","999","0.05","No"
SS-SMR04,"179.0000","0.0000","0","5.00","No"
SS-SMR04-108,"199.0000","199.0000","3","6.00","No"
SS-SMR04-108-RU,"289.0000","289.0000","3","6.00","No"
SS-SMR04-120,"209.0000","209.0000","4","6.00","No"
SS-SMR04-120-RU,"299.0000","299.0000","4","6.00","No"
SS-SMR04-84,"179.0000","179.0000","1","5.00","No"
SS-SMR04-84-RU,"259.0000","259.0000","1","5.00","No"
SS-SMR04-96,"189.0000","189.0000","2","5.00","No"
SS-SMR04-96-RU,"279.0000","279.0000","2","5.00","No"
SS-SMR04-CUS,"0.0000","0.0000","5","2.40","No"
SS-SMR04-FB,"45.0000","45.0000","6","1.00","No"
SS-SMR04-RU,"259.0000","0.0000","0","5.00","No"
SS-SMR04-RU-CUS,"0.0000","0.0000","5","2.40","No"
SS-SMR04-SW,"0.6000","0.0000","999","0.05","No"
SS-SPW28,"179.0000","0.0000","999","5.00","No"
SS-SPW28-108,"199.0000","199.0000","3","6.00","No"
SS-SPW28-108-RU,"289.0000","289.0000","3","6.00","No"
SS-SPW28-120,"299.0000","299.0000","4","6.00","No"
SS-SPW28-84,"179.0000","179.0000","1","5.00","No"
SS-SPW28-84-RU,"259.0000","259.0000","1","5.00","No"
SS-SPW28-96,"189.0000","189.0000","2","5.00","No"
SS-SPW28-96-RU,"279.0000","279.0000","2","5.00","No"
SS-SPW28-CUS,"0.0000","0.0000","5","0.00","No"
SS-SPW28-CUS,"0.0000","0.0000","5","2.40","No"
SS-SPW28-FB,"45.0000","45.0000","8","1.00","No"
SS-SPW28-RU,"100.0000","0.0000","0","5.00","No"
SS-SPW28-RU-CUS,"0.0000","0.0000","5","2.40","No"
SS-SPW28-SW,"0.6000","0.0000","999","0.05","No"
SS-SSB02,"179.0000","0.0000","999","5.00","No"
SS-SSB02-108,"199.0000","199.0000","3","6.00","No"
SS-SSB02-108-RU,"289.0000","289.0000","3","6.00","No"
SS-SSB02-120,"209.0000","209.0000","4","6.00","No"
SS-SSB02-120-RU,"299.0000","299.0000","4","6.00","No"
SS-SSB02-84,"179.0000","179.0000","1","5.00","No"
SS-SSB02-84-RU,"259.0000","259.0000","1","5.00","No"
SS-SSB02-96,"189.0000","189.0000","2","5.00","No"
SS-SSB02-96-RU,"279.0000","279.0000","2","5.00","No"
SS-SSB02-CUS,"0.0000","0.0000","5","2.40","No"
SS-SSB02-FB,"45.0000","45.0000","10","1.00","No"
SS-SSB02-RU,"259.0000","0.0000","999","5.00","No"
SS-SSB02-RU-CUS,"0.0000","0.0000","5","2.40","No"
SS-SSB02-SW,"0.6000","0.0000","999","0.05","No"
SS-STG16,"179.0000","0.0000","999","5.00","No"
SS-STG16-108,"199.0000","199.0000","3","6.00","No"
SS-STG16-108-RU,"289.0000","289.0000","3","6.00","No"
SS-STG16-120,"209.0000","209.0000","4","6.00","No"
SS-STG16-120-RU,"299.0000","299.0000","4","6.00","No"
SS-STG16-84,"179.0000","179.0000","1","5.00","No"
SS-STG16-84-RU,"259.0000","259.0000","1","5.00","No"
SS-STG16-96,"189.0000","189.0000","2","5.00","No"
SS-STG16-96-RU,"279.0000","279.0000","2","5.00","No"
SS-STG16-CUS,"0.0000","0.0000","5","2.40","No"
SS-STG16-FB,"45.0000","45.0000","12","1.00","No"
SS-STG16-RU,"259.0000","0.0000","0","5.00","No"
SS-STG16-RU-CUS,"0.0000","0.0000","5","2.40","No"
SS-STG16-SW,"0.6000","0.0000","999","0.05","No"
SSRW-LF935,"159.0000","0.0000","999","5.00","No"
SSRW-LF935-108,"184.0000","184.0000","3","6.00","No"
SSRW-LF935-120,"194.0000","194.0000","4","6.00","No"
SSRW-LF935-84,"159.0000","159.0000","1","5.00","No"
SSRW-LF935-96,"174.0000","174.0000","2","5.00","No"
SSRW-LF935-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF935-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF951,"159.0000","0.0000","999","6.00","No"
SSRW-LF951-108,"184.0000","184.0000","3","7.00","No"
SSRW-LF951-120,"194.0000","194.0000","4","8.00","No"
SSRW-LF951-84,"159.0000","159.0000","1","6.00","No"
SSRW-LF951-96,"174.0000","174.0000","2","7.00","No"
SSRW-LF951-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF951-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF952,"159.0000","0.0000","999","6.00","No"
SSRW-LF952-108,"184.0000","184.0000","3","7.00","No"
SSRW-LF952-120,"194.0000","194.0000","4","8.00","No"
SSRW-LF952-84,"159.0000","159.0000","1","6.00","No"
SSRW-LF952-96,"174.0000","174.0000","2","7.00","No"
SSRW-LF952-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF952-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF953,"159.0000","0.0000","999","6.00","No"
SSRW-LF953-108,"184.0000","184.0000","3","7.00","No"
SSRW-LF953-120,"194.0000","194.0000","4","8.00","No"
SSRW-LF953-84,"159.0000","159.0000","1","6.00","No"
SSRW-LF953-96,"174.0000","174.0000","2","7.00","No"
SSRW-LF953-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF953-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF954,"174.0000","0.0000","999","5.00","No"
SSRW-LF954-108,"184.0000","184.0000","3","6.00","No"
SSRW-LF954-120,"194.0000","194.0000","4","6.00","No"
SSRW-LF954-84,"159.0000","159.0000","1","5.00","No"
SSRW-LF954-96,"174.0000","174.0000","2","5.00","No"
SSRW-LF954-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF954-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF956,"159.0000","0.0000","999","6.00","No"
SSRW-LF956-108,"184.0000","184.0000","3","7.00","No"
SSRW-LF956-120,"194.0000","194.0000","4","8.00","No"
SSRW-LF956-84,"159.0000","159.0000","1","6.00","No"
SSRW-LF956-96,"174.0000","174.0000","2","7.00","No"
SSRW-LF956-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF956-SW,"1.9900","0.0000","999","0.05","No"
SSRW-LF959,"159.0000","0.0000","999","6.00","No"
SSRW-LF959-108,"184.0000","184.0000","3","7.00","No"
SSRW-LF959-120,"194.0000","194.0000","4","8.00","No"
SSRW-LF959-84,"159.0000","159.0000","1","6.00","No"
SSRW-LF959-96,"174.0000","174.0000","2","7.00","No"
SSRW-LF959-CUS,"0.0000","0.0000","5","2.40","No"
SSRW-LF959-SW,"1.9900","0.0000","999","0.05","No"
SSRW-ROM,"0.0000","0.0000","999","0.00","No"
SSRW-ROM-CAS,"0.0000","0.0000","1","2.40","No"
SSRW-ROM-FSL,"0.0000","0.0000","3","2.40","No"
SSRW-ROM-RLX,"0.0000","0.0000","4","2.40","No"
SSRW-ROM-SFL,"0.0000","0.0000","2","2.40","No"
SSTF-1,"189.0000","0.0000","999","5.00","No"
SSTF-1-108,"219.0000","219.0000","3","6.00","No"
SSTF-1-120,"234.0000","234.0000","4","6.00","No"
SSTF-1-84,"189.0000","189.0000","1","5.00","No"
SSTF-1-96,"204.0000","204.0000","2","5.00","No"
SSTF-1-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-1-SW,"0.9900","0.0000","999","0.05","No"
SSTF-2,"189.0000","0.0000","999","5.00","No"
SSTF-2-108,"219.0000","219.0000","3","6.00","No"
SSTF-2-120,"234.0000","234.0000","4","6.00","No"
SSTF-2-84,"189.0000","189.0000","1","5.00","No"
SSTF-2-96,"204.0000","204.0000","2","5.00","No"
SSTF-2-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-2-SW,"0.9900","0.0000","999","0.05","No"
SSTF-3,"189.0000","0.0000","999","5.00","No"
SSTF-3-108,"219.0000","219.0000","3","6.00","No"
SSTF-3-120,"234.0000","234.0000","4","6.00","No"
SSTF-3-84,"189.0000","189.0000","1","5.00","No"
SSTF-3-96,"204.0000","204.0000","2","5.00","No"
SSTF-3-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-3-SW,"0.9900","0.0000","999","0.05","No"
SSTF-4,"189.0000","0.0000","999","5.00","No"
SSTF-4-108,"219.0000","219.0000","3","6.00","No"
SSTF-4-120,"234.0000","234.0000","4","6.00","No"
SSTF-4-84,"189.0000","189.0000","1","5.00","No"
SSTF-4-96,"204.0000","204.0000","2","5.00","No"
SSTF-4-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-4-SW,"0.9900","0.0000","999","0.05","No"
SSTF-5,"189.0000","0.0000","999","5.00","No"
SSTF-5-108,"219.0000","219.0000","3","6.00","No"
SSTF-5-120,"234.0000","234.0000","4","6.00","No"
SSTF-5-84,"189.0000","189.0000","1","5.00","No"
SSTF-5-96,"204.0000","204.0000","2","5.00","No"
SSTF-5-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-5-SW,"0.9900","0.0000","999","0.05","No"
SSTF-6,"189.0000","0.0000","999","5.00","No"
SSTF-6-108,"219.0000","219.0000","3","6.00","No"
SSTF-6-120,"234.0000","234.0000","4","6.00","No"
SSTF-6-84,"189.0000","189.0000","1","5.00","No"
SSTF-6-96,"204.0000","204.0000","2","5.00","No"
SSTF-6-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-6-SW,"0.9900","0.0000","999","0.05","No"
SSTF-7,"189.0000","0.0000","999","5.00","No"
SSTF-7-108,"219.0000","219.0000","3","6.00","No"
SSTF-7-120,"234.0000","234.0000","4","6.00","No"
SSTF-7-84,"189.0000","189.0000","1","5.00","No"
SSTF-7-96,"204.0000","204.0000","2","5.00","No"
SSTF-7-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-7-SW,"0.9900","0.0000","999","0.05","No"
SSTF-8,"189.0000","0.0000","999","5.00","No"
SSTF-8-108,"219.0000","219.0000","3","6.00","No"
SSTF-8-120,"234.0000","234.0000","4","6.00","No"
SSTF-8-84,"189.0000","189.0000","1","5.00","No"
SSTF-8-96,"204.0000","204.0000","2","5.00","No"
SSTF-8-CUS,"0.0000","0.0000","5","2.40","No"
SSTF-8-SW,"0.9900","0.0000","999","0.05","No"
tes11123,"2.0000","0.0000","1","1.00","No"
tes11124,"2.0000","0.0000","1","1.00","No"
Test SKu,"79.0000","0.0000","0","1.00","No"
Test-PRTW-D32-63,"1200.0000","0.0000","0","1.00","No"
test-tu,"12.0000","0.0000","0","2.30","No"
test4530,"60.0000","0.0000","0","12.05","No"
testaaa,"0.0000","0.0000","0","1.00","No"
VCCH-VET1201,"55.0000","0.0000","0","5.00","No"
VCCH-VET1201-108,"55.0000","55.0000","3","6.00","No"
VCCH-VET1201-120,"139.0000","139.0000","4","6.00","No"
VCCH-VET1201-84,"99.0000","45.0000","1","5.00","No"
VCCH-VET1201-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1201-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1201-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET12010,"99.0000","0.0000","999","5.00","No"
VCCH-VET12010-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET12010-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET12010-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET12010-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET12010-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET12010-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1202,"99.0000","0.0000","999","5.00","No"
VCCH-VET1202-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1202-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1202-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1202-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1202-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1202-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1203,"99.0000","0.0000","999","5.00","No"
VCCH-VET1203-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1203-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1203-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1203-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1203-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1203-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1204,"99.0000","0.0000","999","5.00","No"
VCCH-VET1204-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1204-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1204-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1204-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1204-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1204-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1205,"99.0000","0.0000","999","5.00","No"
VCCH-VET1205-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1205-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1205-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1205-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1205-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1205-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1206,"99.0000","0.0000","999","5.00","No"
VCCH-VET1206-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1206-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1206-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1206-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1206-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1206-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1207,"99.0000","0.0000","999","5.00","No"
VCCH-VET1207-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1207-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1207-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1207-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1207-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1207-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1208,"99.0000","0.0000","999","5.00","No"
VCCH-VET1208-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1208-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1208-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1208-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1208-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1208-SW,"0.9900","0.0000","999","0.05","No"
VCCH-VET1209,"99.0000","0.0000","999","5.00","No"
VCCH-VET1209-108,"129.0000","129.0000","2","6.00","No"
VCCH-VET1209-120,"139.0000","139.0000","2","6.00","No"
VCCH-VET1209-84,"99.0000","99.0000","1","5.00","No"
VCCH-VET1209-96,"119.0000","119.0000","2","6.00","No"
VCCH-VET1209-CUS,"0.0000","0.0000","5","2.40","No"
VCCH-VET1209-SW,"0.9900","0.0000","999","0.05","No"
VPCH-110602,"79.0000","0.0000","5","5.00","No"
VPCH-110602-108,"104.0000","104.0000","3","6.00","No"
VPCH-110602-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-110602-120,"114.0000","114.0000","4","7.00","No"
VPCH-110602-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-110602-84,"79.0000","79.0000","1","5.00","No"
VPCH-110602-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-110602-96,"94.0000","94.0000","2","6.00","No"
VPCH-110602-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-110602-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-110602-FB,"18.0000","18.0000","8","1.00","No"
VPCH-110602-GRBO,"79.0000","0.0000","6","5.00","No"
VPCH-110602-SW,"0.9900","0.0000","999","0.05","No"
VPCH-120601,"79.0000","0.0000","0","5.00","No"
VPCH-120601-108,"104.0000","104.0000","2","6.00","No"
VPCH-120601-120,"114.0000","114.0000","2","7.00","No"
VPCH-120601-84,"79.0000","79.0000","1","5.00","No"
VPCH-120601-96,"94.0000","94.0000","2","6.00","No"
VPCH-120601-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-120601-FB,"18.0000","18.0000","4","1.00","No"
VPCH-120601-SW,"0.9900","0.0000","999","0.05","No"
VPCH-141113,"79.0000","0.0000","18","5.00","No"
VPCH-141113-108,"104.0000","104.0000","2","6.00","No"
VPCH-141113-120,"114.0000","114.0000","2","7.00","No"
VPCH-141113-84,"79.0000","79.0000","1","5.00","No"
VPCH-141113-96,"94.0000","94.0000","2","6.00","No"
VPCH-141113-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-141113-FB,"18.0000","18.0000","11","1.00","No"
VPCH-141113-SW,"0.9900","0.0000","999","0.05","No"
VPCH-145002,"79.0000","0.0000","13","5.00","No"
VPCH-145002-108,"104.0000","104.0000","2","6.00","No"
VPCH-145002-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-145002-120,"114.0000","114.0000","2","7.00","No"
VPCH-145002-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-145002-84,"79.0000","79.0000","1","5.00","No"
VPCH-145002-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-145002-96,"94.0000","94.0000","2","6.00","No"
VPCH-145002-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-145002-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-145002-FB,"18.0000","18.0000","9","1.00","No"
VPCH-145002-GRBO,"79.0000","0.0000","14","5.00","No"
VPCH-145002-SW,"0.9900","0.0000","999","0.05","No"
VPCH-184005,"79.0000","0.0000","2","5.00","No"
VPCH-184005-108,"104.0000","104.0000","2","6.00","No"
VPCH-184005-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-184005-120,"114.0000","114.0000","2","7.00","No"
VPCH-184005-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-184005-84,"79.0000","79.0000","1","5.00","No"
VPCH-184005-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-184005-96,"94.0000","94.0000","2","6.00","No"
VPCH-184005-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-184005-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-184005-FB,"18.0000","18.0000","7","1.00","No"
VPCH-184005-GRBO,"79.0000","0.0000","2","5.00","No"
VPCH-184005-SW,"0.9900","0.0000","999","0.05","No"
VPCH-190622,"79.0000","0.0000","15","5.00","No"
VPCH-190622-108,"104.0000","104.0000","2","6.00","No"
VPCH-190622-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-190622-120,"114.0000","114.0000","2","7.00","No"
VPCH-190622-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-190622-84,"79.0000","79.0000","1","5.00","No"
VPCH-190622-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-190622-96,"94.0000","94.0000","2","6.00","No"
VPCH-190622-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-190622-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-190622-FB,"18.0000","18.0000","3","1.00","No"
VPCH-190622-GRBO,"79.0000","0.0000","16","5.00","No"
VPCH-190622-SW,"0.9900","0.0000","999","0.05","No"
VPCH-190912,"79.0000","0.0000","7","5.00","No"
VPCH-190912-108,"104.0000","104.0000","2","6.00","No"
VPCH-190912-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-190912-120,"114.0000","114.0000","2","7.00","No"
VPCH-190912-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-190912-84,"79.0000","79.0000","1","5.00","No"
VPCH-190912-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-190912-96,"94.0000","94.0000","2","6.00","No"
VPCH-190912-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-190912-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-190912-FB,"18.0000","18.0000","5","1.00","No"
VPCH-190912-GRBO,"79.0000","0.0000","8","5.00","No"
VPCH-190912-SW,"0.9900","0.0000","999","0.05","No"
VPCH-192018,"79.0000","0.0000","9","5.00","No"
VPCH-192018-108,"104.0000","104.0000","2","6.00","No"
VPCH-192018-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-192018-120,"114.0000","114.0000","2","7.00","No"
VPCH-192018-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-192018-84,"79.0000","79.0000","1","5.00","No"
VPCH-192018-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-192018-96,"94.0000","94.0000","2","6.00","No"
VPCH-192018-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-192018-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-192018-FB,"18.0000","18.0000","1","1.00","No"
VPCH-192018-GRBO,"79.0000","0.0000","10","5.00","No"
VPCH-192018-SW,"0.9900","0.0000","999","0.05","No"
VPCH-192315,"79.0000","0.0000","3","5.00","No"
VPCH-192315-108,"104.0000","104.0000","2","6.00","No"
VPCH-192315-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-192315-120,"114.0000","114.0000","2","7.00","No"
VPCH-192315-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-192315-84,"79.0000","79.0000","1","5.00","No"
VPCH-192315-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-192315-96,"94.0000","94.0000","2","6.00","No"
VPCH-192315-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-192315-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-192315-FB,"18.0000","18.0000","2","1.00","No"
VPCH-192315-GRBO,"79.0000","0.0000","4","5.00","No"
VPCH-192315-SW,"0.9900","0.0000","999","0.05","No"
VPCH-193810,"79.0000","0.0000","17","5.00","No"
VPCH-193810-96,"94.0000","94.0000","2","6.00","No"
VPCH-193810-SW,"0.9900","0.0000","999","0.05","No"
VPCH-194007,"79.0000","0.0000","19","5.00","No"
VPCH-194007-108,"104.0000","104.0000","2","6.00","No"
VPCH-194007-108,"104.0000","104.0000","3","6.00","No"
VPCH-194007-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-194007-120,"114.0000","114.0000","2","7.00","No"
VPCH-194007-120,"114.0000","114.0000","4","7.00","No"
VPCH-194007-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-194007-84,"79.0000","79.0000","1","5.00","No"
VPCH-194007-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-194007-96,"94.0000","94.0000","2","6.00","No"
VPCH-194007-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-194007-CUS,"0.0000","0.0000","0","2.40","No"
VPCH-194007-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-194007-FB,"18.0000","18.0000","10","1.00","No"
VPCH-194007-GRBO,"79.0000","0.0000","20","5.00","No"
VPCH-194007-SW,"0.9900","0.0000","999","0.05","No"
VPCH-194023,"79.0000","0.0000","11","5.00","No"
VPCH-194023-108,"104.0000","104.0000","2","6.00","No"
VPCH-194023-108-GRBO,"104.0000","104.0000","3","6.00","No"
VPCH-194023-120,"114.0000","114.0000","2","7.00","No"
VPCH-194023-120-GRBO,"114.0000","114.0000","4","7.00","No"
VPCH-194023-84,"79.0000","79.0000","1","5.00","No"
VPCH-194023-84-GRBO,"79.0000","79.0000","1","5.00","No"
VPCH-194023-96,"94.0000","94.0000","2","6.00","No"
VPCH-194023-96-GRBO,"94.0000","94.0000","2","6.00","No"
VPCH-194023-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-194023-FB,"18.0000","18.0000","6","1.00","No"
VPCH-194023-GRBO,"79.0000","0.0000","12","5.00","No"
VPCH-194023-SW,"0.9900","0.0000","999","0.05","No"
VPCH-ROM,"0.0000","0.0000","0","0.00","No"
VPCH-ROM-CAS,"0.0000","0.0000","1","2.40","No"
VPCH-ROM-FSL,"0.0000","0.0000","3","2.40","No"
VPCH-ROM-RLX,"0.0000","0.0000","4","2.40","No"
VPCH-ROM-SFL,"0.0000","0.0000","2","2.40","No"
VPCH-VET1211,"149.0000","0.0000","999","9.00","No"
VPCH-VET1211-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1211-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1211-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1211-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1211-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1211-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1212,"149.0000","0.0000","999","9.00","No"
VPCH-VET1212-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1212-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1212-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1212-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1212-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1212-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1213,"149.0000","0.0000","999","9.00","No"
VPCH-VET1213-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1213-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1213-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1213-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1213-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1213-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1214,"149.0000","0.0000","999","9.00","No"
VPCH-VET1214-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1214-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1214-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1214-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1214-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1214-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1215,"149.0000","0.0000","999","9.00","No"
VPCH-VET1215-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1215-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1215-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1215-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1215-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1215-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1216,"149.0000","0.0000","999","9.00","No"
VPCH-VET1216-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1216-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1216-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1216-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1216-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1216-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1217,"149.0000","0.0000","999","9.00","No"
VPCH-VET1217-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1217-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1217-84,"149.0000","149.0000","1","9.00","No"
VPCH-VET1217-96,"159.0000","159.0000","2","10.00","No"
VPCH-VET1217-CUS,"0.0000","0.0000","5","2.40","No"
VPCH-VET1217-SW,"0.9900","0.0000","999","0.05","No"
VPCH-VET1218,"149.0000","0.0000","999","9.00","No"
VPCH-VET1218-108,"169.0000","169.0000","2","10.00","No"
VPCH-VET1218-120,"179.0000","179.0000","2","11.00","No"
VPCH-VET1218-84,"149.0000","149.0000","1","9.00","No"
